Title,IMDb Rating,Year,Certificates,Genre,Director,Star Cast,MetaScore,Poster-src,Duration (minutes)
Waking Sleeping Beauty,7.5,2009,PG,Documentary,Don Hahn,Roy Edward DisneyJohn LasseterMichael Eisner,70.0,"https://m.media-amazon.com/images/M/MV5BMTI2NzY1OTI0NV5BMl5BanBnXkFtZTcwNDY1NDAyMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",86.0
Oedipus the King,6.4,1968,G,Drama,Philip Saville,Michael LukePaul RochePhilip Saville,66.0,"https://m.media-amazon.com/images/M/MV5BMjJiNzZjZTctM2JjMi00YTEzLTlmNmQtYTc0MDUxOTEwYmIzXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UY281_CR3,0,190,281_.jpg",97.0
Blood Brothers: Malcolm X & Muhammad Ali,6.9,2021,PG-13,Documentary,Marcus A. Clarke,Ilyasah ShabazzRahman AliCornel West,69.0,"https://m.media-amazon.com/images/M/MV5BNjY3NTViZmYtZDgzNi00M2MxLWEzZjctYWIwYzkxZGE1Zjg2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",95.0
Little Big Soldier,6.9,2010,PG-13,Action,Sheng Ding,Jackie ChanLeehom WangYoo Seung-jun,66.0,"https://m.media-amazon.com/images/M/MV5BN2E0OTI0NmYtMzQwMS00ZDJlLWIwMDQtMGU0YjhmMDE0MmRmXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_QL75_UY281_CR6,0,190,281_.jpg",96.0
Uncle Tom,8.2,2020,G,Documentary,Justin Malone,Brandon TatumCarol SwainChad Jackson,66.0,"https://m.media-amazon.com/images/M/MV5BYjUxN2NmMTUtMGE5YS00MzM4LWI1MmUtMTQ1ZGFmYjYzZDJhXkEyXkFqcGdeQXVyNjA0MjgwMzc@._V1_QL75_UX190_CR0,0,190,281_.jpg",106.0
Triumph Over Violence,8.1,1965,R,Documentary,Mikhail Romm,Mikhail RommMartin BormannWilly Brandt,66.0,"https://m.media-amazon.com/images/M/MV5BYzQ4NGVkN2MtOGQxNi00ODNiLTljZmEtOTUzYmQ3ODI5ZTk1XkEyXkFqcGdeQXVyNDE4OTY5NzI@._V1_QL75_UY281_CR11,0,190,281_.jpg",82.0
The White Dawn,7.1,1974,PG,Adventure,Philip Kaufman,James HoustonThomas RickmanMartin Ransohoff,66.0,"https://m.media-amazon.com/images/M/MV5BZGU5MzU0ZTgtNTg0Ni00ZTAwLThhMWQtMGNmYzk1Yjc2ZmExXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,4,190,281_.jpg",110.0
The Exam,7.3,2011,R,Drama,Péter Bergendy,János KulkaZsolt NagyPéter Scherer,66.0,"https://m.media-amazon.com/images/M/MV5BOTk2ZTI3YmUtZDhlMy00YzQwLWExYWUtYzIxZDk0Mjk3ZGMxXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_QL75_UY281_CR4,0,190,281_.jpg",89.0
Shadow Magic,7.1,2000,PG,Drama,Ann Hu,Chang-Lun ChenAnn HuDan Huang,66.0,"https://m.media-amazon.com/images/M/MV5BNTQ3NmRiOWYtNGNiNy00NzE1LWE0YjQtZDI5ZDZmMTQ4NWVlXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_QL75_UY281_CR0,0,190,281_.jpg",116.0
The Last 4 Days,6.6,1974,PG,Biography,Carlo Lizzani,Fabio PittorruCarlo Lizzani,66.0,"https://m.media-amazon.com/images/M/MV5BZGNmYTg1ZmEtMzQwNy00MGNjLTg4MzAtNDk4ZjVmZmZhZjlkXkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_QL75_UX190_CR0,3,190,281_.jpg",91.0
Te Ata,7.4,2016,PG,Biography,Nathan Frankowski,Esther LuttrellJeannie Barbour,51.0,"https://m.media-amazon.com/images/M/MV5BMTU3NzA3ODg0N15BMl5BanBnXkFtZTgwNzkyOTg1MzI@._V1_QL75_UX190_CR0,0,190,281_.jpg",105.0
Golden Door,6.8,2006,PG-13,Drama,Emanuele Crialese,Charlotte GainsbourgVincenzo AmatoVincent Schiavelli,74.0,"https://m.media-amazon.com/images/M/MV5BMTdlNWNmYTktZjY0NS00MDM5LThlM2MtNTdhMWE1ZDk3MWI3XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_QL75_UY281_CR4,0,190,281_.jpg",118.0
Shadowless Sword,6.4,2005,R,Action,Young-jun Kim,Shin Hyeon-junYoon So-yiLee Seo-jin,66.0,"https://m.media-amazon.com/images/M/MV5BODE5NTgwMzY4Nl5BMl5BanBnXkFtZTgwMDMwMDAxMzE@._V1_QL75_UY281_CR4,0,190,281_.jpg",117.0
"Cinco de Mayo, La Batalla",6.2,2013,R,Drama,Rafa Lara,Christian VazquezAngélica AragónLiz Gallardo,66.0,"https://m.media-amazon.com/images/M/MV5BMjAzMjg4MDU1OF5BMl5BanBnXkFtZTcwNjg4MDU0OQ@@._V1_QL75_UX190_CR0,6,190,281_.jpg",125.0
Street Gang: How We Got to Sesame Street,8.0,2021,PG,Documentary,Marilyn Agrelo,Frank BiondoLinda BoveFran Brill,82.0,"https://m.media-amazon.com/images/M/MV5BNmE4ZmNkNmEtMWQ0OC00YzU2LWJjZDctYjlhZWFiOTYxYzYwXkEyXkFqcGdeQXVyMTY3Mjk0NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg",107.0
Thérèse: The Story of Saint Thérèse of Lisieux,6.3,2004,PG,Biography,Leonardo Defilippis,Lindsay YounceLeonardo DefilippisPatti Defilippis,27.0,"https://m.media-amazon.com/images/M/MV5BMTQ2NzI2NjIxMV5BMl5BanBnXkFtZTcwMjI4MjcyMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",96.0
Festival Express,7.4,2003,R,Documentary,Bob Smeaton,Janis JoplinGrateful DeadThe Band,85.0,"https://m.media-amazon.com/images/M/MV5BMTg0NTQ4Nzk0Nl5BMl5BanBnXkFtZTcwODQ0MzYyMQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",90.0
Sea of Shadows,7.3,2019,PG-13,Documentary,Richard Ladkani,Romel Eduardo Ledezma AbaroaRafael Pacchiano AlamánHector Capetillo,72.0,"https://m.media-amazon.com/images/M/MV5BMjM2MWM1OGQtNTM1Yy00ZTk3LThhZDUtOTNjYWFhZDlhOGNmXkEyXkFqcGdeQXVyNjAzNDk1OTQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",105.0
Joan the Maid 1: The Battles,7.2,1994,PG,Biography,Jacques Rivette,Tatiana MoukhineSandrine BonnaireJean-Marie Richier,66.0,"https://m.media-amazon.com/images/M/MV5BYTIwMGUwMmEtYzY2NS00ZjRmLTlmYmEtNGQ0NDFiMDAyN2EwXkEyXkFqcGdeQXVyMjUzMTYzMDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",160.0
Battle for Haditha,6.9,2007,R,Drama,Nick Broomfield,Matthew KnollElliot RuizEric Mehalacopoulos,65.0,"https://m.media-amazon.com/images/M/MV5BMTk2NjU1ODEwMl5BMl5BanBnXkFtZTcwOTE0NTkxMg@@._V1_QL75_UY281_CR5,0,190,281_.jpg",97.0
May 18,6.9,2007,PG-13,Drama,Ji-hoon Kim,Kim Sang-kyungLee Yo-wonAhn Sung-ki,66.0,"https://m.media-amazon.com/images/M/MV5BMjM3MjIyNzMwMF5BMl5BanBnXkFtZTgwODk2NzE1MjE@._V1_QL75_UY281_CR4,0,190,281_.jpg",120.0
The Inner Circle,7.0,1991,PG-13,Biography,Andrey Konchalovskiy,Tom HulceLolita DavidovichAleksandr Zbruev,66.0,"https://m.media-amazon.com/images/M/MV5BYzkwNmJmNzEtZWUwMy00NjNhLTlmYmEtZGEyNmRmNjdhOWIzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX190_CR0,1,190,281_.jpg",137.0
Into the Arms of Strangers: Stories of the Kindertransport,7.7,2000,PG,Documentary,Mark Jonathan Harris,Judi DenchLory CahnKurt Fuchel,79.0,"https://m.media-amazon.com/images/M/MV5BZmY4OTVmNTYtMTRkZi00MDBiLTlmODUtOGM5ZDdkM2E5M2Q4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR11,0,190,281_.jpg",122.0
Utu,6.9,1983,R,Adventure,Geoff Murphy,Anzac WallaceBruno LawrenceTim Elliott,66.0,"https://m.media-amazon.com/images/M/MV5BMmJmZTAwYTEtOTVmMy00Nzk5LTg0NmEtZTAyYzA2YzFjNTM5XkEyXkFqcGdeQXVyNTQ3MjQ2MjY@._V1_QL75_UY281_CR1,0,190,281_.jpg",104.0
Red Army,7.6,2014,PG,Documentary,Gabe Polsky,Viacheslav FetisovVladislav TretiakScotty Bowman,83.0,"https://m.media-amazon.com/images/M/MV5BMjIxMDYwMTg3M15BMl5BanBnXkFtZTgwMDQ1NzQ0MzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",84.0
The Legend,7.1,1993,R,Action,Corey Yuen,Kin Chung ChanSusan GodfreyJeffrey Lau,66.0,"https://m.media-amazon.com/images/M/MV5BYzU0OTY5NDYtMjJlMC00MzE4LWI4N2EtZjBhOGRhMGNkYzIzXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_QL75_UY281_CR5,0,190,281_.jpg",100.0
Widow of St. Pierre,7.1,2000,R,Drama,Patrice Leconte,Juliette BinocheDaniel AuteuilEmir Kusturica,73.0,"https://m.media-amazon.com/images/M/MV5BYzlhNjMzNDUtZWVmOS00NzE5LTkyOTYtZTdlNmRjOWU5Y2MyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR6,0,190,281_.jpg",112.0
The First Wave,7.1,2021,R,Documentary,Matthew Heineman,Daniel RadcliffeEmma WatsonRupert Grint,85.0,"https://m.media-amazon.com/images/M/MV5BZjdjYjkxYjQtYTliYS00NTVhLTgwMTgtMmUyNTE1YjcxNzkwXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX190_CR0,0,190,281_.jpg",93.0
Cabeza de Vaca,6.9,1991,R,Adventure,Nicolás Echevarría,Nicolás EchevarríaAlvar Nunez Cabeza de VacaXavier Robles,66.0,"https://m.media-amazon.com/images/M/MV5BMjA4MzQ5MDkwM15BMl5BanBnXkFtZTcwMjc1NTIyMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",111.0
For No Good Reason,7.0,2012,R,Documentary,Charlie Paul,Ralph SteadmanJohnny DeppHunter S. Thompson,56.0,"https://m.media-amazon.com/images/M/MV5BMTg4MTg0NTA5M15BMl5BanBnXkFtZTgwMjk2Njg1MTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",89.0
Quezon's Game,6.8,2018,PG-13,Drama,Matthew E. Rosen,Raymond BagatsingRachel AlejandroKate Alejandrino,36.0,"https://m.media-amazon.com/images/M/MV5BNDUyNDkwZTYtODFkNy00ZmRhLTlmYzgtZDM5ODY0N2Q3MmEwXkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_QL75_UY281_CR3,0,190,281_.jpg",127.0
The King and the Clown,7.3,2005,PG-13,Drama,Lee Joon-ik,Kam Woo-seongJung Jin-youngKang Seong-yeon,66.0,"https://m.media-amazon.com/images/M/MV5BMTQ1NTY3MTg4MV5BMl5BanBnXkFtZTgwOTUwOTE3MjE@._V1_QL75_UY281_CR4,0,190,281_.jpg",119.0
Coming Through the Rye,6.3,2015,PG-13,Drama,James Steven Sadwith,James Steven Sadwith,64.0,"https://m.media-amazon.com/images/M/MV5BNTU4NzQ5MDgxNF5BMl5BanBnXkFtZTgwMzE3Njk3NzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",97.0
The Assisi Underground,6.0,1985,PG,Drama,Alexander Ramati,Alexander Ramati,66.0,"https://m.media-amazon.com/images/M/MV5BNzc5YzY2YzItZWFlMi00N2NiLWJlY2QtYTA4NzFhM2RjMWUzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",115.0
The Sword and the Rose,6.3,1953,PG,Adventure,Ken Annakin,Richard ToddGlynis JohnsJames Robertson Justice,66.0,"https://m.media-amazon.com/images/M/MV5BNmU1OWExYzYtNjU0OC00YTg0LTg1MDQtYWEwMDAyZTkwMTM4XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_QL75_UX190_CR0,10,190,281_.jpg",92.0
"I, the Worst of All",7.1,1990,R,Biography,María Luisa Bemberg,Assumpta SernaDominique SandaHéctor Alterio,66.0,"https://m.media-amazon.com/images/M/MV5BZWIwZmU1ODQtNDdmMS00MjQxLWEzMjUtOTE3MzJiYjM1OTdhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR4,0,190,281_.jpg",105.0
Zoo,6.5,2017,PG,Adventure,Colin McIvor,Toby JonesIan McElhinneyPenelope Wilton,66.0,"https://m.media-amazon.com/images/M/MV5BYjc2NzdjM2EtN2EwMC00YWM0LTg0NWEtMzUwNDFhODc2ZTFmXkEyXkFqcGdeQXVyNjI0NTQ2Nw@@._V1_QL75_UX190_CR0,2,190,281_.jpg",97.0
The Last September,6.0,1999,R,Drama,Deborah Warner,Michael GambonTom HickeyKeeley Hawes,69.0,"https://m.media-amazon.com/images/M/MV5BZTdlNTJiNWUtY2Q3Yi00ZjZkLTlhYTMtMjI5NGMwYzU3NDYwXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_QL75_UX190_CR0,2,190,281_.jpg",103.0
The Trials of Oscar Wilde,7.1,1960,PG,Biography,Ken Hughes,Peter FinchYvonne MitchellJames Mason,66.0,"https://m.media-amazon.com/images/M/MV5BNjE4MzIzMmUtOGNiMi00MDE3LTlmMTUtNTBiOTY5ZjE0NThhXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UY281_CR5,0,190,281_.jpg",123.0
True Legend,6.4,2010,R,Action,Woo-Ping Yuen,Wenzhuo ZhaoXun ZhouAndy On,62.0,"https://m.media-amazon.com/images/M/MV5BZWMyMGZjNmEtYWMxOS00OWFkLWIyYjgtYjI0ZjcwN2NmMjlmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg",115.0
Man of Iron,7.3,1981,PG,Drama,Andrzej Wajda,Jerzy RadziwilowiczKrystyna JandaMarian Opania,66.0,"https://m.media-amazon.com/images/M/MV5BNzQ1M2NkZjQtZGRmZC00ZGFmLWE0ZmYtMGE4OGU4NzlhZTcyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,4,190,281_.jpg",156.0
The Assault,6.1,2010,R,Action,Julien Leclercq,Simon MoutaïrouJulien LeclercqRoland Môntins,55.0,"https://m.media-amazon.com/images/M/MV5BODczNjIyMTA5NV5BMl5BanBnXkFtZTcwNzIwNTU1Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",91.0
Sabina: Tortured for Christ - The Nazi Years,7.7,2021,PG-13,Biography,John Grooters,Raluca BotezEmil MandanacGabriel Costin,66.0,"https://m.media-amazon.com/images/M/MV5BMTlmYTgyMDAtN2YyZC00YTY2LWJjZGQtZGYzYTU0YTgwNDkxXkEyXkFqcGdeQXVyMzY2MTk0NQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",115.0
Best of Enemies: Buckley vs. Vidal,7.6,2015,R,Documentary,Robert Gordon,Gore VidalWilliam F. BuckleyDick Cavett,77.0,"https://m.media-amazon.com/images/M/MV5BMjA0MzA1ODA5NF5BMl5BanBnXkFtZTgwMDc3OTU5NTE@._V1_QL75_UX190_CR0,0,190,281_.jpg",87.0
Amin: The Rise and Fall,6.0,1981,R,Biography,Sharad Patel,Joseph OlitaThomas BaptisteLeonard Trolley,66.0,"https://m.media-amazon.com/images/M/MV5BYTkzZGY1OTctMGZmNC00NWExLWJlYzItMDY3NDM5NzgwZTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg",91.0
Tim's Vermeer,7.8,2013,PG-13,Documentary,Teller,Tim JenisonPenn JilletteMartin Mull,76.0,"https://m.media-amazon.com/images/M/MV5BMTc1MjgxNDU5OV5BMl5BanBnXkFtZTgwMTcwMzQ4MDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",80.0
Colonel Redl,7.4,1985,R,Biography,István Szabó,Klaus Maria BrandauerHans Christian BlechArmin Mueller-Stahl,66.0,"https://m.media-amazon.com/images/M/MV5BZjNhYmMzZmYtYmI1Yy00NDAyLTlmYjMtYzJlM2NkN2M2YzQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR2,0,190,281_.jpg",144.0
The Kingmaker,7.6,2019,R,Documentary,Lauren Greenfield,Imelda MarcosEtta RosalesFerdinand Marcos,76.0,"https://m.media-amazon.com/images/M/MV5BMjNjODhhOWYtN2JjOC00Y2JjLWJmODgtYjBjMjE0MTQwZjVhXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_QL75_UX190_CR0,2,190,281_.jpg",101.0
Once Upon a Time in China III,6.7,1992,R,Action,Hark Tsui,Jet LiRosamund KwanSiu Chung Mok,66.0,"https://m.media-amazon.com/images/M/MV5BZDRiZmNiODctNGY0YS00MGRlLWFjZjctZTg3NGZjMzcxMWE0XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_QL75_UX190_CR0,9,190,281_.jpg",125.0
Catch a Fire,6.7,2006,PG-13,Biography,Phillip Noyce,Derek LukeTim RobbinsBonnie Mbuli,62.0,"https://m.media-amazon.com/images/M/MV5BOTEzMjQ5NzEwNl5BMl5BanBnXkFtZTcwMDYwMTgzMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",101.0
The Day That Shook the World,6.1,1975,R,Drama,Veljko Bulajic,Vladimír BorStevan BulajicPaul Jarrico,66.0,"https://m.media-amazon.com/images/M/MV5BMTlmM2QwMGYtZTYyZi00OGVhLTg3ZTUtMTdlMWJmNDE1ZDIwXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",111.0
The Man Who Saw Tomorrow,6.0,1981,PG,Biography,Robert Guenette,Orson WellesPhilip L. ClarkeRay Laska,66.0,"https://m.media-amazon.com/images/M/MV5BZmNjNWY3MTgtODI4Zi00ZGQxLWFlMzAtZTA3NDdiNWRkYmJjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,4,190,281_.jpg",90.0
The Nasty Girl,7.3,1990,PG-13,Comedy,Michael Verhoeven,Lena StolzeHans-Reinhard MüllerMonika Baumgartner,66.0,"https://m.media-amazon.com/images/M/MV5BY2Q4MGI0ZmEtNDA5Ny00Njg3LWI0N2UtMzM5NWU5ZjQzNTJhXkEyXkFqcGdeQXVyMTAyNDU2NDM@._V1_QL75_UY281_CR4,0,190,281_.jpg",92.0
American Hot Wax,6.9,1978,PG,Drama,Floyd Mutrux,John KayeArt Linson,66.0,"https://m.media-amazon.com/images/M/MV5BNGVmZDk0NTEtNzZlZS00MDFlLTllNTItNDg5MDMwYzQ3YTFlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,4,190,281_.jpg",91.0
Resurrection,6.0,2021,PG-13,Biography,Ciaran Donnelly,Joanne WhalleyVincent ReganGreta Scacchi,66.0,"https://m.media-amazon.com/images/M/MV5BMmZjNWVjODUtYzRhYy00NDk4LThmM2QtODAxZDFhM2JkZGE3XkEyXkFqcGdeQXVyNTYxMTIwMTE@._V1_QL75_UX190_CR0,2,190,281_.jpg",96.0
Massacre in Rome,6.5,1973,PG,Drama,George P. Cosmatos,Robert KatzGeorge P. CosmatosLucio De Caro,66.0,"https://m.media-amazon.com/images/M/MV5BZTQ5MmY3MTItNDJlZS00Yjg0LTgwMDYtYTI4Y2Q2YzhkMTQ4XkEyXkFqcGdeQXVyNzQzNDEyOQ@@._V1_QL75_UX190_CR0,11,190,281_.jpg",110.0
Miss Hokusai,6.7,2015,PG-13,Animation,Keiichi Hara,Yutaka MatsushigeAnne WatanabeErica Lindbeck,74.0,"https://m.media-amazon.com/images/M/MV5BMjM4MjkyMjY2NV5BMl5BanBnXkFtZTgwNDI2OTQ4OTE@._V1_QL75_UY281_CR1,0,190,281_.jpg",93.0
The Marquise of O,7.0,1976,PG,Drama,Éric Rohmer,Edith CleverBruno GanzEdda Seippel,85.0,"https://m.media-amazon.com/images/M/MV5BYWM5ZmE1NzQtYjFjMi00YmVhLWEzMWQtMDA2YjA3YjI4NmU0XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,4,190,281_.jpg",102.0
Korengal,6.7,2014,R,Documentary,Sebastian Junger,LaMonta CaldwellMiguel CortezStephen Gillespie,67.0,"https://m.media-amazon.com/images/M/MV5BMTkxMTI4Mjk4NV5BMl5BanBnXkFtZTgwNTkzMjU2MTE@._V1_QL75_UY281_CR2,0,190,281_.jpg",84.0
Endgame,6.2,2009,PG-13,Drama,Pete Travis,William HurtChiwetel EjioforJonny Lee Miller,55.0,"https://m.media-amazon.com/images/M/MV5BMTMxNTAwNDM0OV5BMl5BanBnXkFtZTcwMDc3Mjc5Mg@@._V1_QL75_UY281_CR3,0,190,281_.jpg",109.0
Why We Fight,8.0,2005,PG-13,Documentary,Eugene Jarecki,Gore VidalJohn McCainKen Adelman,68.0,"https://m.media-amazon.com/images/M/MV5BMTY2NzU2MjM0MF5BMl5BanBnXkFtZTYwMDMwNDE3._V1_QL75_UY281_CR0,0,190,281_.jpg",98.0
One Man's Hero,6.0,1999,R,Action,Lance Hool,Tom BerengerJoaquim de AlmeidaDaniela Romo,24.0,"https://m.media-amazon.com/images/M/MV5BMTg3ODc4MzU3Ml5BMl5BanBnXkFtZTcwMjUwOTc2NA@@._V1_QL75_UX190_CR0,1,190,281_.jpg",121.0
The Other Conquest,6.6,1998,R,Drama,Salvador Carrasco,Damián DelgadoJosé Carlos RodríguezElpidia Carrillo,66.0,"https://m.media-amazon.com/images/M/MV5BMTIwMTQwOTczMF5BMl5BanBnXkFtZTcwNjgwMjc0MQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",105.0
Hwang Jin Yi,6.3,2007,PG-13,Biography,Yun-hyeon Jang,Song Hye-kyoYoo Ji-taeRyu Seung-ryong,66.0,"https://m.media-amazon.com/images/M/MV5BMjI3MDExMjc4N15BMl5BanBnXkFtZTgwMDE3NzE1MjE@._V1_QL75_UY281_CR3,0,190,281_.jpg",142.0
"Electric Boogaloo: The Wild, Untold Story of Cannon Films",7.4,2014,R,Documentary,Mark Hartley,Sam FirstenbergDavid PaulsenLuigi Cozzi,66.0,"https://m.media-amazon.com/images/M/MV5BNDNhOTljMzYtMmMyMS00NzNjLWI1N2QtODkwZmE3MTNlOTc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",106.0
A Film Unfinished,7.4,2010,R,Documentary,Yael Hersonski,Alexander BeyerRüdiger VoglerHanna Avrutzki,88.0,"https://m.media-amazon.com/images/M/MV5BMjE0NTc3ODcxMF5BMl5BanBnXkFtZTcwMzkwNDE2Mw@@._V1_QL75_UY281_CR1,0,190,281_.jpg",88.0
Before the Rains,6.5,2007,PG-13,Drama,Santosh Sivan,Linus RoacheRahul BoseNandita Das,47.0,"https://m.media-amazon.com/images/M/MV5BMjU1MTA5NzcwOV5BMl5BanBnXkFtZTcwOTMwNTQ2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",98.0
The War Room,7.4,1993,PG,Documentary,Chris Hegedus,James CarvilleGeorge StephanopoulosHeather Beckel,78.0,"https://m.media-amazon.com/images/M/MV5BNzU4NThlNmUtMDdiMi00NzgyLTk4MTQtZTI0NjQ2OTg0ZDFjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UX190_CR0,4,190,281_.jpg",96.0
Phar Lap,7.2,1983,PG,Biography,Simon Wincer,Tom BurlinsonJudy MorrisMartin Vaughan,55.0,"https://m.media-amazon.com/images/M/MV5BZjcyYWE2YzktN2Y5OS00NDExLTk1ZGEtMjE4YTY5YTM5ZjcxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,4,190,281_.jpg",107.0
Anatahan,7.0,1953,PG,Drama,Josef von Sternberg,Michiro MaruyamaTatsuo AsanoJosef von Sternberg,66.0,"https://m.media-amazon.com/images/M/MV5BYTI0YjBhOTEtMWRhMi00ZGQ0LWJkZmEtOTljODVmODU4NmMyXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",91.0
The Legend of Fong Sai-Yuk 2,6.9,1993,R,Action,Corey Yuen,Jet LiJosephine SiaoAdam Cheng,66.0,"https://m.media-amazon.com/images/M/MV5BZjllN2NhYmQtM2ZmYi00Y2ExLWI1NjYtZTIxNDgxY2NhOGVkXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_QL75_UY281_CR4,0,190,281_.jpg",95.0
The Tragedy of Man,8.0,2011,PG,Animation,Marcell Jankovics,Gyula BalázsiPéter BenköÁgnes Bertalan,66.0,"https://m.media-amazon.com/images/M/MV5BMTEwODljN2MtNjNhNC00NGIwLTk3YjgtODA5MzIzYjZiYWMwXkEyXkFqcGdeQXVyNTczMzEzMDY@._V1_QL75_UY281_CR4,0,190,281_.jpg",160.0
The Last Party,6.6,1993,R,Documentary,Mark Benjamin,Robert Downey Jr.Donovan Leitch Jr.Marc Levin,66.0,"https://m.media-amazon.com/images/M/MV5BMjE1MDE5MTE2OV5BMl5BanBnXkFtZTcwOTAxNzUyMQ@@._V1_QL75_UX190_CR0,31,190,281_.jpg",96.0
The Emperor and the Assassin,7.2,1998,R,Drama,Kaige Chen,Gong LiFengyi ZhangZhou Sun,75.0,"https://m.media-amazon.com/images/M/MV5BOGY0ZTM4YzUtZTkwMC00YTc4LTgzZjctNTk2YTBkZTQ3Y2YxXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_QL75_UY281_CR1,0,190,281_.jpg",162.0
Behind the Lines,7.0,1997,R,Biography,Gillies MacKinnon,Jonathan PryceJames WilbyJonny Lee Miller,66.0,"https://m.media-amazon.com/images/M/MV5BZmI1NzEzZmYtZmMyNy00ZTQ1LTk5OTEtZjMyNDEzMmFjMWU5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY281_CR2,0,190,281_.jpg",96.0
LA 92,8.2,2017,R,Documentary,Daniel Lindsay,Henry AlfaroDanny BakewellJohn D. Barnett,66.0,"https://m.media-amazon.com/images/M/MV5BMzZmNDAzMmEtNTdjMi00YTlmLTk2YmYtN2MxNmE5NDY3YzVmXkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",114.0
The Dacians,7.6,1966,PG-13,Biography,Sergiu Nicolaescu,Pierre BriceMarie-José NatGeorges Marchal,66.0,"https://m.media-amazon.com/images/M/MV5BM2QxNzI0NzUtZjBjNC00ZjAyLWI2ZGMtNjJhMzRlMzRkYThjXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_QL75_UY281_CR1,0,190,281_.jpg",110.0
Riding Giants,7.8,2004,PG-13,Documentary,Stacy Peralta,Laird HamiltonDarrick DoernerDave Kalama,80.0,"https://m.media-amazon.com/images/M/MV5BMTIwMDcyZTktZTRiOC00ZmFlLWI1ZGQtZTI0YmYyNTEyYzkzXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_QL75_UX190_CR0,0,190,281_.jpg",105.0
